"train/global_step","glad-glitter-9 - train/learning_rate","glad-glitter-9 - train/learning_rate__MIN","glad-glitter-9 - train/learning_rate__MAX","glad-glitter-9 - _step","glad-glitter-9 - _step__MIN","glad-glitter-9 - _step__MAX","sleek-moon-7 - train/learning_rate","sleek-moon-7 - train/learning_rate__MIN","sleek-moon-7 - train/learning_rate__MAX","sleek-moon-7 - _step","sleek-moon-7 - _step__MIN","sleek-moon-7 - _step__MAX","magic-universe-6 - train/learning_rate","magic-universe-6 - train/learning_rate__MIN","magic-universe-6 - train/learning_rate__MAX","magic-universe-6 - _step","magic-universe-6 - _step__MIN","magic-universe-6 - _step__MAX","visionary-oath-5 - train/learning_rate","visionary-oath-5 - train/learning_rate__MIN","visionary-oath-5 - train/learning_rate__MAX","visionary-oath-5 - _step","visionary-oath-5 - _step__MIN","visionary-oath-5 - _step__MAX"
"4280","","","","","","","0.00010020717131474102","0.00010020717131474102","0.00010020717131474102","56","56","56","0.00010020717131474102","0.00010020717131474102","0.00010020717131474102","865","865","865","","","","","",""
"4290","","","","","","","0.00009972908366533863","0.00009972908366533863","0.00009972908366533863","58","58","58","0.00009972908366533863","0.00009972908366533863","0.00009972908366533863","867","867","867","","","","","",""
"4300","","","","","","","0.00009925099601593625","0.00009925099601593625","0.00009925099601593625","60","60","60","0.00009925099601593625","0.00009925099601593625","0.00009925099601593625","869","869","869","","","","","",""
"4310","","","","","","","0.00009877290836653386","0.00009877290836653386","0.00009877290836653386","62","62","62","0.00009877290836653386","0.00009877290836653386","0.00009877290836653386","871","871","871","","","","","",""
"4320","","","","","","","0.00009829482071713147","0.00009829482071713147","0.00009829482071713147","64","64","64","0.00009829482071713147","0.00009829482071713147","0.00009829482071713147","873","873","873","","","","","",""
"4330","","","","","","","0.00009781673306772906","0.00009781673306772906","0.00009781673306772906","66","66","66","0.00009781673306772906","0.00009781673306772906","0.00009781673306772906","875","875","875","","","","","",""
"4340","","","","","","","0.00009733864541832669","0.00009733864541832669","0.00009733864541832669","68","68","68","0.00009733864541832669","0.00009733864541832669","0.00009733864541832669","877","877","877","","","","","",""
"4350","","","","","","","0.0000968605577689243","0.0000968605577689243","0.0000968605577689243","70","70","70","0.0000968605577689243","0.0000968605577689243","0.0000968605577689243","879","879","879","","","","","",""
"4360","","","","","","","0.00009638247011952191","0.00009638247011952191","0.00009638247011952191","72","72","72","0.00009638247011952191","0.00009638247011952191","0.00009638247011952191","881","881","881","","","","","",""
"4370","","","","","","","0.00009590438247011951","0.00009590438247011951","0.00009590438247011951","74","74","74","0.00009590438247011951","0.00009590438247011951","0.00009590438247011951","883","883","883","","","","","",""
"4380","","","","","","","0.00009542629482071712","0.00009542629482071712","0.00009542629482071712","76","76","76","0.00009542629482071712","0.00009542629482071712","0.00009542629482071712","885","885","885","","","","","",""
"4390","","","","","","","0.00009494820717131473","0.00009494820717131473","0.00009494820717131473","78","78","78","0.00009494820717131473","0.00009494820717131473","0.00009494820717131473","887","887","887","","","","","",""
"4400","","","","","","","0.00009447011952191234","0.00009447011952191234","0.00009447011952191234","80","80","80","0.00009447011952191234","0.00009447011952191234","0.00009447011952191234","889","889","889","","","","","",""
"4410","","","","","","","0.00009399203187250997","0.00009399203187250997","0.00009399203187250997","82","82","82","0.00009399203187250997","0.00009399203187250997","0.00009399203187250997","891","891","891","","","","","",""
"4420","","","","","","","0.00009351394422310756","0.00009351394422310756","0.00009351394422310756","84","84","84","0.00009351394422310756","0.00009351394422310756","0.00009351394422310756","893","893","893","","","","","",""
"4430","","","","","","","0.00009303585657370517","0.00009303585657370517","0.00009303585657370517","86","86","86","0.00009303585657370517","0.00009303585657370517","0.00009303585657370517","895","895","895","","","","","",""
"4440","","","","","","","0.00009255776892430279","0.00009255776892430279","0.00009255776892430279","88","88","88","0.00009255776892430279","0.00009255776892430279","0.00009255776892430279","897","897","897","","","","","",""
"4450","","","","","","","0.0000920796812749004","0.0000920796812749004","0.0000920796812749004","90","90","90","0.0000920796812749004","0.0000920796812749004","0.0000920796812749004","899","899","899","","","","","",""
"4460","","","","","","","0.000091601593625498","0.000091601593625498","0.000091601593625498","92","92","92","0.000091601593625498","0.000091601593625498","0.000091601593625498","901","901","901","","","","","",""
"4470","","","","","","","0.0000911235059760956","0.0000911235059760956","0.0000911235059760956","94","94","94","0.0000911235059760956","0.0000911235059760956","0.0000911235059760956","903","903","903","","","","","",""
"4480","","","","","","","0.00009064541832669322","0.00009064541832669322","0.00009064541832669322","96","96","96","0.00009064541832669322","0.00009064541832669322","0.00009064541832669322","905","905","905","","","","","",""
"4490","","","","","","","0.00009016733067729084","0.00009016733067729084","0.00009016733067729084","98","98","98","0.00009016733067729084","0.00009016733067729084","0.00009016733067729084","907","907","907","","","","","",""
"4500","","","","","","","0.00008968924302788845","0.00008968924302788845","0.00008968924302788845","100","100","100","0.00008968924302788845","0.00008968924302788845","0.00008968924302788845","909","909","909","","","","","",""
"4510","","","","","","","0.00008921115537848605","0.00008921115537848605","0.00008921115537848605","103","103","103","0.00008921115537848605","0.00008921115537848605","0.00008921115537848605","912","912","912","","","","","",""
"4520","","","","","","","0.00008873306772908366","0.00008873306772908366","0.00008873306772908366","105","105","105","0.00008873306772908366","0.00008873306772908366","0.00008873306772908366","914","914","914","","","","","",""
"4530","","","","","","","0.00008825498007968127","0.00008825498007968127","0.00008825498007968127","107","107","107","0.00008825498007968127","0.00008825498007968127","0.00008825498007968127","916","916","916","","","","","",""
"4540","","","","","","","0.00008777689243027888","0.00008777689243027888","0.00008777689243027888","109","109","109","0.00008777689243027888","0.00008777689243027888","0.00008777689243027888","918","918","918","","","","","",""
"4550","","","","","","","0.00008729880478087648","0.00008729880478087648","0.00008729880478087648","111","111","111","0.00008729880478087648","0.00008729880478087648","0.00008729880478087648","920","920","920","","","","","",""
"4560","","","","","","","0.00008682071713147409","0.00008682071713147409","0.00008682071713147409","113","113","113","0.00008682071713147409","0.00008682071713147409","0.00008682071713147409","922","922","922","","","","","",""
"4570","","","","","","","0.0000863426294820717","0.0000863426294820717","0.0000863426294820717","115","115","115","0.0000863426294820717","0.0000863426294820717","0.0000863426294820717","924","924","924","","","","","",""
"4580","","","","","","","0.00008586454183266932","0.00008586454183266932","0.00008586454183266932","117","117","117","0.00008586454183266932","0.00008586454183266932","0.00008586454183266932","926","926","926","","","","","",""
"4590","","","","","","","0.00008538645418326692","0.00008538645418326692","0.00008538645418326692","119","119","119","0.00008538645418326692","0.00008538645418326692","0.00008538645418326692","928","928","928","","","","","",""
"4600","","","","","","","0.00008490836653386453","0.00008490836653386453","0.00008490836653386453","121","121","121","","","","","","","","","","","",""
"4610","","","","","","","0.00008443027888446214","0.00008443027888446214","0.00008443027888446214","123","123","123","","","","","","","","","","","",""
"4620","","","","","","","0.00008395219123505976","0.00008395219123505976","0.00008395219123505976","125","125","125","","","","","","","","","","","",""
"4630","","","","","","","0.00008347410358565737","0.00008347410358565737","0.00008347410358565737","127","127","127","","","","","","","","","","","",""
"4640","","","","","","","0.00008299601593625496","0.00008299601593625496","0.00008299601593625496","129","129","129","","","","","","","","","","","",""
"4650","","","","","","","0.00008251792828685257","0.00008251792828685257","0.00008251792828685257","131","131","131","","","","","","","","","","","",""
"4660","","","","","","","0.0000820398406374502","0.0000820398406374502","0.0000820398406374502","133","133","133","","","","","","","","","","","",""
"4670","","","","","","","0.00008156175298804781","0.00008156175298804781","0.00008156175298804781","135","135","135","","","","","","","","","","","",""
"4680","","","","","","","0.00008108366533864541","0.00008108366533864541","0.00008108366533864541","137","137","137","","","","","","","","","","","",""
"4690","","","","","","","0.00008060557768924302","0.00008060557768924302","0.00008060557768924302","139","139","139","","","","","","","","","","","",""
"4700","","","","","","","0.00008012749003984063","0.00008012749003984063","0.00008012749003984063","141","141","141","","","","","","","","","","","",""
"4710","","","","","","","0.00007964940239043824","0.00007964940239043824","0.00007964940239043824","143","143","143","","","","","","","","","","","",""
"4720","","","","","","","0.00007917131474103585","0.00007917131474103585","0.00007917131474103585","145","145","145","","","","","","","","","","","",""
"4730","","","","","","","0.00007869322709163345","0.00007869322709163345","0.00007869322709163345","147","147","147","","","","","","","","","","","",""
"4740","","","","","","","0.00007821513944223107","0.00007821513944223107","0.00007821513944223107","149","149","149","","","","","","","","","","","",""
"4750","","","","","","","0.00007773705179282868","0.00007773705179282868","0.00007773705179282868","151","151","151","","","","","","","","","","","",""
"4760","","","","","","","0.0000772589641434263","0.0000772589641434263","0.0000772589641434263","153","153","153","","","","","","","","","","","",""
"4770","","","","","","","0.00007678087649402389","0.00007678087649402389","0.00007678087649402389","155","155","155","","","","","","","","","","","",""
"4780","","","","","","","0.0000763027888446215","0.0000763027888446215","0.0000763027888446215","157","157","157","","","","","","","","","","","",""
"4790","","","","","","","0.00007582470119521911","0.00007582470119521911","0.00007582470119521911","159","159","159","","","","","","","","","","","",""
"4800","","","","","","","0.00007534661354581673","0.00007534661354581673","0.00007534661354581673","161","161","161","","","","","","","","","","","",""
"4810","","","","","","","0.00007486852589641434","0.00007486852589641434","0.00007486852589641434","163","163","163","","","","","","","","","","","",""
"4820","","","","","","","0.00007439043824701195","0.00007439043824701195","0.00007439043824701195","165","165","165","","","","","","","","","","","",""
"4830","","","","","","","0.00007391235059760956","0.00007391235059760956","0.00007391235059760956","167","167","167","","","","","","","","","","","",""
"4840","","","","","","","0.00007343426294820717","0.00007343426294820717","0.00007343426294820717","169","169","169","","","","","","","","","","","",""
"4850","","","","","","","0.00007295617529880477","0.00007295617529880477","0.00007295617529880477","171","171","171","","","","","","","","","","","",""
"4860","","","","","","","0.00007247808764940239","0.00007247808764940239","0.00007247808764940239","173","173","173","","","","","","","","","","","",""
"4870","","","","","","","0.00007199999999999999","0.00007199999999999999","0.00007199999999999999","175","175","175","","","","","","","","","","","",""
"4880","","","","","","","0.0000715219123505976","0.0000715219123505976","0.0000715219123505976","177","177","177","","","","","","","","","","","",""
"4890","","","","","","","0.00007104382470119521","0.00007104382470119521","0.00007104382470119521","179","179","179","","","","","","","","","","","",""
"4900","","","","","","","0.00007056573705179282","0.00007056573705179282","0.00007056573705179282","181","181","181","","","","","","","","","","","",""
"4910","","","","","","","0.00007008764940239043","0.00007008764940239043","0.00007008764940239043","183","183","183","","","","","","","","","","","",""
"4920","","","","","","","0.00006960956175298804","0.00006960956175298804","0.00006960956175298804","185","185","185","","","","","","","","","","","",""
"4930","","","","","","","0.00006913147410358565","0.00006913147410358565","0.00006913147410358565","187","187","187","","","","","","","","","","","",""
"4940","","","","","","","0.00006865338645418326","0.00006865338645418326","0.00006865338645418326","189","189","189","","","","","","","","","","","",""
"4950","","","","","","","0.00006817529880478088","0.00006817529880478088","0.00006817529880478088","191","191","191","","","","","","","","","","","",""
"4960","","","","","","","0.00006769721115537847","0.00006769721115537847","0.00006769721115537847","193","193","193","","","","","","","","","","","",""
"4970","","","","","","","0.0000672191235059761","0.0000672191235059761","0.0000672191235059761","195","195","195","","","","","","","","","","","",""
"4980","","","","","","","0.0000667410358565737","0.0000667410358565737","0.0000667410358565737","197","197","197","","","","","","","","","","","",""
"4990","","","","","","","0.0000662629482071713","0.0000662629482071713","0.0000662629482071713","199","199","199","","","","","","","","","","","",""
"5000","","","","","","","0.00006578486055776892","0.00006578486055776892","0.00006578486055776892","201","201","201","","","","","","","","","","","",""
"5010","0.00006530677290836653","0.00006530677290836653","0.00006530677290836653","2","2","2","0.00006530677290836653","0.00006530677290836653","0.00006530677290836653","204","204","204","","","","","","","","","","","",""
"5020","0.00006482868525896414","0.00006482868525896414","0.00006482868525896414","4","4","4","0.00006482868525896414","0.00006482868525896414","0.00006482868525896414","206","206","206","","","","","","","","","","","",""
"5030","0.00006435059760956175","0.00006435059760956175","0.00006435059760956175","6","6","6","0.00006435059760956175","0.00006435059760956175","0.00006435059760956175","208","208","208","","","","","","","","","","","",""
"5040","0.00006387250996015936","0.00006387250996015936","0.00006387250996015936","8","8","8","0.00006387250996015936","0.00006387250996015936","0.00006387250996015936","210","210","210","","","","","","","","","","","",""
"5050","0.00006339442231075696","0.00006339442231075696","0.00006339442231075696","10","10","10","0.00006339442231075696","0.00006339442231075696","0.00006339442231075696","212","212","212","","","","","","","","","","","",""
"5060","0.00006291633466135458","0.00006291633466135458","0.00006291633466135458","12","12","12","0.00006291633466135458","0.00006291633466135458","0.00006291633466135458","214","214","214","","","","","","","","","","","",""
"5070","0.00006243824701195218","0.00006243824701195218","0.00006243824701195218","14","14","14","0.00006243824701195218","0.00006243824701195218","0.00006243824701195218","216","216","216","","","","","","","","","","","",""
"5080","0.00006196015936254979","0.00006196015936254979","0.00006196015936254979","16","16","16","0.00006196015936254979","0.00006196015936254979","0.00006196015936254979","218","218","218","","","","","","","","","","","",""
"5090","0.0000614820717131474","0.0000614820717131474","0.0000614820717131474","18","18","18","0.0000614820717131474","0.0000614820717131474","0.0000614820717131474","220","220","220","","","","","","","","","","","",""
"5100","0.00006100398406374501","0.00006100398406374501","0.00006100398406374501","20","20","20","0.00006100398406374501","0.00006100398406374501","0.00006100398406374501","222","222","222","","","","","","","","","","","",""
"5110","0.00006052589641434262","0.00006052589641434262","0.00006052589641434262","22","22","22","0.00006052589641434262","0.00006052589641434262","0.00006052589641434262","224","224","224","","","","","","","","","","","",""
"5120","0.000060047808764940235","0.000060047808764940235","0.000060047808764940235","24","24","24","0.000060047808764940235","0.000060047808764940235","0.000060047808764940235","226","226","226","","","","","","","","","","","",""
"5130","0.000059569721115537846","0.000059569721115537846","0.000059569721115537846","26","26","26","0.000059569721115537846","0.000059569721115537846","0.000059569721115537846","228","228","228","","","","","","","","","","","",""
"5140","0.00005909163346613545","0.00005909163346613545","0.00005909163346613545","28","28","28","0.00005909163346613545","0.00005909163346613545","0.00005909163346613545","230","230","230","","","","","","","","","","","",""
"5150","0.00005861354581673307","0.00005861354581673307","0.00005861354581673307","30","30","30","0.00005861354581673307","0.00005861354581673307","0.00005861354581673307","232","232","232","","","","","","","","","","","",""
"5160","0.00005813545816733067","0.00005813545816733067","0.00005813545816733067","32","32","32","0.00005813545816733067","0.00005813545816733067","0.00005813545816733067","234","234","234","","","","","","","","","","","",""
"5170","0.00005765737051792828","0.00005765737051792828","0.00005765737051792828","34","34","34","0.00005765737051792828","0.00005765737051792828","0.00005765737051792828","236","236","236","","","","","","","","","","","",""
"5180","0.00005717928286852589","0.00005717928286852589","0.00005717928286852589","36","36","36","0.00005717928286852589","0.00005717928286852589","0.00005717928286852589","238","238","238","","","","","","","","","","","",""
"5190","0.000056701195219123505","0.000056701195219123505","0.000056701195219123505","38","38","38","0.000056701195219123505","0.000056701195219123505","0.000056701195219123505","240","240","240","","","","","","","","","","","",""
"5200","0.00005622310756972111","0.00005622310756972111","0.00005622310756972111","40","40","40","0.00005622310756972111","0.00005622310756972111","0.00005622310756972111","242","242","242","","","","","","","","","","","",""
"5210","0.00005574501992031872","0.00005574501992031872","0.00005574501992031872","42","42","42","0.00005574501992031872","0.00005574501992031872","0.00005574501992031872","244","244","244","","","","","","","","","","","",""
"5220","0.00005526693227091633","0.00005526693227091633","0.00005526693227091633","44","44","44","0.00005526693227091633","0.00005526693227091633","0.00005526693227091633","246","246","246","","","","","","","","","","","",""
"5230","0.00005478884462151394","0.00005478884462151394","0.00005478884462151394","46","46","46","0.00005478884462151394","0.00005478884462151394","0.00005478884462151394","248","248","248","","","","","","","","","","","",""
"5240","0.00005431075697211155","0.00005431075697211155","0.00005431075697211155","48","48","48","0.00005431075697211155","0.00005431075697211155","0.00005431075697211155","250","250","250","","","","","","","","","","","",""
"5250","0.00005383266932270916","0.00005383266932270916","0.00005383266932270916","50","50","50","0.00005383266932270916","0.00005383266932270916","0.00005383266932270916","252","252","252","","","","","","","","","","","",""
"5260","0.00005335458167330677","0.00005335458167330677","0.00005335458167330677","52","52","52","0.00005335458167330677","0.00005335458167330677","0.00005335458167330677","254","254","254","","","","","","","","","","","",""
"5270","0.00005287649402390437","0.00005287649402390437","0.00005287649402390437","54","54","54","0.00005287649402390437","0.00005287649402390437","0.00005287649402390437","256","256","256","","","","","","","","","","","",""
"5280","0.00005239840637450199","0.00005239840637450199","0.00005239840637450199","56","56","56","0.00005239840637450199","0.00005239840637450199","0.00005239840637450199","258","258","258","","","","","","","","","","","",""
"5290","0.000051920318725099594","0.000051920318725099594","0.000051920318725099594","58","58","58","0.000051920318725099594","0.000051920318725099594","0.000051920318725099594","260","260","260","","","","","","","","","","","",""
"5300","0.000051442231075697205","0.000051442231075697205","0.000051442231075697205","60","60","60","0.000051442231075697205","0.000051442231075697205","0.000051442231075697205","262","262","262","","","","","","","","","","","",""
"5310","0.00005096414342629481","0.00005096414342629481","0.00005096414342629481","62","62","62","0.00005096414342629481","0.00005096414342629481","0.00005096414342629481","264","264","264","","","","","","","","","","","",""
"5320","0.00005048605577689243","0.00005048605577689243","0.00005048605577689243","64","64","64","0.00005048605577689243","0.00005048605577689243","0.00005048605577689243","266","266","266","","","","","","","","","","","",""
"5330","0.00005000796812749004","0.00005000796812749004","0.00005000796812749004","66","66","66","0.00005000796812749004","0.00005000796812749004","0.00005000796812749004","268","268","268","","","","","","","","","","","",""
"5340","0.00004952988047808764","0.00004952988047808764","0.00004952988047808764","68","68","68","0.00004952988047808764","0.00004952988047808764","0.00004952988047808764","270","270","270","","","","","","","","","","","",""
"5350","0.00004905179282868526","0.00004905179282868526","0.00004905179282868526","70","70","70","0.00004905179282868526","0.00004905179282868526","0.00004905179282868526","272","272","272","","","","","","","","","","","",""
"5360","0.000048573705179282864","0.000048573705179282864","0.000048573705179282864","72","72","72","0.000048573705179282864","0.000048573705179282864","0.000048573705179282864","274","274","274","","","","","","","","","","","",""
"5370","0.000048095617529880475","0.000048095617529880475","0.000048095617529880475","74","74","74","0.000048095617529880475","0.000048095617529880475","0.000048095617529880475","276","276","276","","","","","","","","","","","",""
"5380","0.00004761752988047808","0.00004761752988047808","0.00004761752988047808","76","76","76","0.00004761752988047808","0.00004761752988047808","0.00004761752988047808","278","278","278","","","","","","","","","","","",""
"5390","0.0000471394422310757","0.0000471394422310757","0.0000471394422310757","78","78","78","0.0000471394422310757","0.0000471394422310757","0.0000471394422310757","280","280","280","","","","","","","","","","","",""
"5400","0.0000466613545816733","0.0000466613545816733","0.0000466613545816733","80","80","80","0.0000466613545816733","0.0000466613545816733","0.0000466613545816733","282","282","282","","","","","","","","","","","",""
"5410","0.00004618326693227091","0.00004618326693227091","0.00004618326693227091","82","82","82","0.00004618326693227091","0.00004618326693227091","0.00004618326693227091","284","284","284","","","","","","","","","","","",""
"5420","0.00004570517928286852","0.00004570517928286852","0.00004570517928286852","84","84","84","0.00004570517928286852","0.00004570517928286852","0.00004570517928286852","286","286","286","","","","","","","","","","","",""
"5430","0.000045227091633466134","0.000045227091633466134","0.000045227091633466134","86","86","86","0.000045227091633466134","0.000045227091633466134","0.000045227091633466134","288","288","288","","","","","","","","","","","",""
"5440","0.000044749003984063745","0.000044749003984063745","0.000044749003984063745","88","88","88","0.000044749003984063745","0.000044749003984063745","0.000044749003984063745","290","290","290","","","","","","","","","","","",""
"5450","0.00004427091633466135","0.00004427091633466135","0.00004427091633466135","90","90","90","0.00004427091633466135","0.00004427091633466135","0.00004427091633466135","292","292","292","","","","","","","","","","","",""
"5460","0.00004379282868525896","0.00004379282868525896","0.00004379282868525896","92","92","92","0.00004379282868525896","0.00004379282868525896","0.00004379282868525896","294","294","294","","","","","","","","","","","",""
"5470","0.00004331474103585657","0.00004331474103585657","0.00004331474103585657","94","94","94","0.00004331474103585657","0.00004331474103585657","0.00004331474103585657","296","296","296","","","","","","","","","","","",""
"5480","0.00004283665338645418","0.00004283665338645418","0.00004283665338645418","96","96","96","0.00004283665338645418","0.00004283665338645418","0.00004283665338645418","298","298","298","","","","","","","","","","","",""
"5490","0.000042358565737051786","0.000042358565737051786","0.000042358565737051786","98","98","98","0.000042358565737051786","0.000042358565737051786","0.000042358565737051786","300","300","300","","","","","","","","","","","",""
"5500","0.0000418804780876494","0.0000418804780876494","0.0000418804780876494","100","100","100","0.0000418804780876494","0.0000418804780876494","0.0000418804780876494","302","302","302","","","","","","","","","","","",""
"5510","0.000041402390438247","0.000041402390438247","0.000041402390438247","103","103","103","","","","","","","","","","","","","","","","","",""
"5520","0.00004092430278884462","0.00004092430278884462","0.00004092430278884462","105","105","105","","","","","","","","","","","","","","","","","",""
"5530","0.00004044621513944223","0.00004044621513944223","0.00004044621513944223","107","107","107","","","","","","","","","","","","","","","","","",""
"5540","0.000039968127490039834","0.000039968127490039834","0.000039968127490039834","109","109","109","","","","","","","","","","","","","","","","","",""
"5550","0.00003949003984063745","0.00003949003984063745","0.00003949003984063745","111","111","111","","","","","","","","","","","","","","","","","",""
"5560","0.000039011952191235056","0.000039011952191235056","0.000039011952191235056","113","113","113","","","","","","","","","","","","","","","","","",""
"5570","0.00003853386454183267","0.00003853386454183267","0.00003853386454183267","115","115","115","","","","","","","","","","","","","","","","","",""
"5580","0.00003805577689243027","0.00003805577689243027","0.00003805577689243027","117","117","117","","","","","","","","","","","","","","","","","",""
"5590","0.00003757768924302789","0.00003757768924302789","0.00003757768924302789","119","119","119","","","","","","","","","","","","","","","","","",""
"5600","0.00003709960159362549","0.00003709960159362549","0.00003709960159362549","121","121","121","","","","","","","","","","","","","","","","","",""
"5610","0.000036621513944223104","0.000036621513944223104","0.000036621513944223104","123","123","123","","","","","","","","","","","","","","","","","",""
"5620","0.000036143426294820715","0.000036143426294820715","0.000036143426294820715","125","125","125","","","","","","","","","","","","","","","","","",""
"5630","0.000035665338645418326","0.000035665338645418326","0.000035665338645418326","127","127","127","","","","","","","","","","","","","","","","","",""
"5640","0.00003518725099601593","0.00003518725099601593","0.00003518725099601593","129","129","129","","","","","","","","","","","","","","","","","",""
"5650","0.00003470916334661354","0.00003470916334661354","0.00003470916334661354","131","131","131","","","","","","","","","","","","","","","","","",""
"5660","0.00003423107569721115","0.00003423107569721115","0.00003423107569721115","133","133","133","","","","","","","","","","","","","","","","","",""
"5670","0.00003375298804780876","0.00003375298804780876","0.00003375298804780876","135","135","135","","","","","","","","","","","","","","","","","",""
"5680","0.000033274900398406374","0.000033274900398406374","0.000033274900398406374","137","137","137","","","","","","","","","","","","","","","","","",""
"5690","0.000032796812749003985","0.000032796812749003985","0.000032796812749003985","139","139","139","","","","","","","","","","","","","","","","","",""
"5700","0.00003231872509960159","0.00003231872509960159","0.00003231872509960159","141","141","141","","","","","","","","","","","","","","","","","",""
"5710","0.0000318406374501992","0.0000318406374501992","0.0000318406374501992","143","143","143","","","","","","","","","","","","","","","","","",""
"5720","0.00003136254980079681","0.00003136254980079681","0.00003136254980079681","145","145","145","","","","","","","","","","","","","","","","","",""
"5730","0.00003088446215139442","0.00003088446215139442","0.00003088446215139442","147","147","147","","","","","","","","","","","","","","","","","",""
"5740","0.00003040637450199203","0.00003040637450199203","0.00003040637450199203","149","149","149","","","","","","","","","","","","","","","","","",""
"5750","0.000029928286852589637","0.000029928286852589637","0.000029928286852589637","151","151","151","","","","","","","","","","","","","","","","","",""
"5760","0.000029450199203187248","0.000029450199203187248","0.000029450199203187248","153","153","153","","","","","","","","","","","","","","","","","",""
"5770","0.000028972111553784856","0.000028972111553784856","0.000028972111553784856","155","155","155","","","","","","","","","","","","","","","","","",""
"5780","0.00002849402390438247","0.00002849402390438247","0.00002849402390438247","157","157","157","","","","","","","","","","","","","","","","","",""
"5790","0.000028015936254980077","0.000028015936254980077","0.000028015936254980077","159","159","159","","","","","","","","","","","","","","","","","",""
"5800","0.00002753784860557769","0.00002753784860557769","0.00002753784860557769","161","161","161","","","","","","","","","","","","","","","","","",""
"5810","0.000027059760956175296","0.000027059760956175296","0.000027059760956175296","163","163","163","","","","","","","","","","","","","","","","","",""
"5820","0.000026581673306772907","0.000026581673306772907","0.000026581673306772907","165","165","165","","","","","","","","","","","","","","","","","",""
"5830","0.000026103585657370514","0.000026103585657370514","0.000026103585657370514","167","167","167","","","","","","","","","","","","","","","","","",""
"5840","0.000025625498007968125","0.000025625498007968125","0.000025625498007968125","169","169","169","","","","","","","","","","","","","","","","","",""
"5850","0.000025147410358565733","0.000025147410358565733","0.000025147410358565733","171","171","171","","","","","","","","","","","","","","","","","",""
"5860","0.000024669322709163344","0.000024669322709163344","0.000024669322709163344","173","173","173","","","","","","","","","","","","","","","","","",""
"5870","0.00002419123505976095","0.00002419123505976095","0.00002419123505976095","175","175","175","","","","","","","","","","","","","","","","","",""
"5880","0.000023713147410358566","0.000023713147410358566","0.000023713147410358566","177","177","177","","","","","","","","","","","","","","","","","",""
"5890","0.000023235059760956173","0.000023235059760956173","0.000023235059760956173","179","179","179","","","","","","","","","","","","","","","","","",""
"5900","0.000022756972111553784","0.000022756972111553784","0.000022756972111553784","181","181","181","","","","","","","","","","","","","","","","","",""
"5910","0.000022278884462151392","0.000022278884462151392","0.000022278884462151392","183","183","183","","","","","","","","","","","","","","","","","",""
"5920","0.000021800796812749003","0.000021800796812749003","0.000021800796812749003","185","185","185","","","","","","","","","","","","","","","","","",""
"5930","0.00002132270916334661","0.00002132270916334661","0.00002132270916334661","187","187","187","","","","","","","","","","","","","","","","","",""
"5940","0.00002084462151394422","0.00002084462151394422","0.00002084462151394422","189","189","189","","","","","","","","","","","","","","","","","",""
"5950","0.00002036653386454183","0.00002036653386454183","0.00002036653386454183","191","191","191","","","","","","","","","","","","","","","","","",""
"5960","0.00001988844621513944","0.00001988844621513944","0.00001988844621513944","193","193","193","","","","","","","","","","","","","","","","","",""
"5970","0.000019410358565737047","0.000019410358565737047","0.000019410358565737047","195","195","195","","","","","","","","","","","","","","","","","",""
"5980","0.000018932270916334662","0.000018932270916334662","0.000018932270916334662","197","197","197","","","","","","","","","","","","","","","","","",""
"5990","0.00001845418326693227","0.00001845418326693227","0.00001845418326693227","199","199","199","","","","","","","","","","","","","","","","","",""
"6000","0.000017976095617529877","0.000017976095617529877","0.000017976095617529877","201","201","201","","","","","","","","","","","","","","","","","",""
"6010","0.000017498007968127488","0.000017498007968127488","0.000017498007968127488","204","204","204","","","","","","","","","","","","","","","","","",""
"6020","0.0000170199203187251","0.0000170199203187251","0.0000170199203187251","206","206","206","","","","","","","","","","","","","","","","","",""
"6030","0.000016541832669322706","0.000016541832669322706","0.000016541832669322706","208","208","208","","","","","","","","","","","","","","","","","",""
"6040","0.000016063745019920317","0.000016063745019920317","0.000016063745019920317","210","210","210","","","","","","","","","","","","","","","","","",""
"6050","0.000015585657370517925","0.000015585657370517925","0.000015585657370517925","212","212","212","","","","","","","","","","","","","","","","","",""
"6060","0.000015107569721115538","0.000015107569721115538","0.000015107569721115538","214","214","214","","","","","","","","","","","","","","","","","",""
"6070","0.000014629482071713147","0.000014629482071713147","0.000014629482071713147","216","216","216","","","","","","","","","","","","","","","","","",""
"6080","0.000014151394422310756","0.000014151394422310756","0.000014151394422310756","218","218","218","","","","","","","","","","","","","","","","","",""
"6090","0.000013673306772908365","0.000013673306772908365","0.000013673306772908365","220","220","220","","","","","","","","","","","","","","","","","",""
"6100","0.000013195219123505975","0.000013195219123505975","0.000013195219123505975","222","222","222","","","","","","","","","","","","","","","","","",""
"6110","0.000012717131474103586","0.000012717131474103586","0.000012717131474103586","224","224","224","","","","","","","","","","","","","","","","","",""
"6120","0.000012239043824701195","0.000012239043824701195","0.000012239043824701195","226","226","226","","","","","","","","","","","","","","","","","",""
"6130","0.000011760956175298804","0.000011760956175298804","0.000011760956175298804","228","228","228","","","","","","","","","","","","","","","","","",""
"6140","0.000011282868525896413","0.000011282868525896413","0.000011282868525896413","230","230","230","","","","","","","","","","","","","","","","","",""
"6150","0.000010804780876494023","0.000010804780876494023","0.000010804780876494023","232","232","232","","","","","","","","","","","","","","","","","",""
